id,name,type1,type2,generation,hp,attack,defense,speed,legendary
94663,포켓몬94663,불꽃,벌레,6,168,57,225,156,0
94664,포켓몬94664,에스퍼,,9,40,89,68,29,0
94665,포켓몬94665,전기,,8,154,109,143,66,0
94666,포켓몬94666,독,,7,100,122,79,22,0
94667,포켓몬94667,전기,물,3,49,46,92,161,0
94668,포켓몬94668,노말,,2,136,148,92,112,0
94669,포켓몬94669,독,,6,177,121,53,140,0
94670,포켓몬94670,물,,7,55,129,219,94,0
94671,포켓몬94671,비행,,1,219,130,174,71,0
94672,포켓몬94672,독,,5,128,145,180,172,0
94673,포켓몬94673,땅,,8,185,111,145,168,0
94674,포켓몬94674,에스퍼,,5,98,56,174,168,0
94675,포켓몬94675,불꽃,,3,29,62,127,80,0
94676,포켓몬94676,물,,1,164,98,9,164,0
94677,포켓몬94677,비행,전기,6,113,121,101,18,0
94678,포켓몬94678,전기,,9,39,22,215,11,0
94679,포켓몬94679,벌레,,5,121,163,43,171,0
94680,포켓몬94680,풀,독,7,98,121,124,179,0
94681,포켓몬94681,전기,에스퍼,2,109,56,37,5,0
94682,포켓몬94682,불꽃,,9,219,118,134,108,0
94683,포켓몬94683,불꽃,에스퍼,3,235,27,52,46,0
94684,포켓몬94684,전기,,7,144,154,49,27,0
94685,포켓몬94685,비행,,5,127,139,107,54,0
94686,포켓몬94686,풀,에스퍼,3,99,41,164,174,0
94687,포켓몬94687,비행,,9,214,117,62,41,0
94688,포켓몬94688,불꽃,,9,125,16,141,153,0
94689,포켓몬94689,불꽃,,6,239,154,181,141,0
94690,포켓몬94690,불꽃,독,5,216,146,175,103,0
94691,포켓몬94691,독,비행,7,143,32,49,126,0
94692,포켓몬94692,땅,전기,9,51,40,186,44,0
94693,포켓몬94693,비행,독,2,137,158,217,69,0
94694,포켓몬94694,불꽃,땅,9,123,140,184,71,0
94695,포켓몬94695,불꽃,,6,153,96,197,167,0
94696,포켓몬94696,물,,9,47,135,213,42,0
94697,포켓몬94697,땅,,9,184,77,60,174,0
94698,포켓몬94698,풀,,4,33,187,111,93,0
94699,포켓몬94699,불꽃,,4,196,155,121,105,0
94700,포켓몬94700,노말,,2,116,92,27,94,0
94701,포켓몬94701,땅,독,7,88,146,77,164,0
94702,포켓몬94702,비행,,3,176,44,43,13,0
94703,포켓몬94703,벌레,,2,217,132,193,93,0
94704,포켓몬94704,물,,1,252,114,94,56,0
94705,포켓몬94705,벌레,,8,126,42,24,61,0
94706,포켓몬94706,독,,7,217,18,25,140,0
94707,포켓몬94707,독,비행,6,240,31,104,163,0
94708,포켓몬94708,독,,9,138,96,179,113,0
94709,포켓몬94709,독,노말,5,119,41,26,151,0
94710,포켓몬94710,물,,2,45,21,140,105,0
94711,포켓몬94711,풀,,5,219,119,84,144,0
94712,포켓몬94712,노말,,3,236,182,15,101,0
94713,포켓몬94713,비행,벌레,8,65,176,141,106,0
94714,포켓몬94714,독,,6,192,76,7,78,0
94715,포켓몬94715,벌레,,7,20,10,195,119,0
94716,포켓몬94716,땅,,9,95,189,52,120,0
94717,포켓몬94717,땅,,1,103,71,226,87,0
94718,포켓몬94718,땅,물,7,131,178,30,109,0
94719,포켓몬94719,풀,전기,7,232,153,192,113,0
94720,포켓몬94720,독,,9,94,129,169,130,0
94721,포켓몬94721,풀,노말,7,144,120,33,125,0
94722,포켓몬94722,땅,,6,88,153,172,152,0
94723,포켓몬94723,벌레,,6,185,15,110,173,0
94724,포켓몬94724,비행,풀,2,182,188,130,129,0
94725,포켓몬94725,에스퍼,전기,8,219,117,40,49,0
94726,포켓몬94726,노말,불꽃,3,62,138,5,94,0
94727,포켓몬94727,노말,전기,9,101,82,184,59,0
94728,포켓몬94728,풀,벌레,7,223,112,82,150,0
94729,포켓몬94729,독,,2,166,44,30,98,0
94730,포켓몬94730,독,전기,4,144,156,20,20,0
94731,포켓몬94731,벌레,,4,195,119,69,43,0
94732,포켓몬94732,독,,7,205,51,94,18,0
94733,포켓몬94733,땅,,9,68,112,19,88,0
94734,포켓몬94734,독,,2,178,180,228,10,0
94735,포켓몬94735,풀,,6,225,165,227,5,0
94736,포켓몬94736,비행,,1,197,55,54,155,0
94737,포켓몬94737,전기,,3,158,67,141,31,0
94738,포켓몬94738,노말,불꽃,2,163,118,155,69,0
94739,포켓몬94739,비행,풀,1,33,182,113,150,0
94740,포켓몬94740,풀,,4,160,92,168,129,0
94741,포켓몬94741,전기,에스퍼,5,68,52,7,175,0
94742,포켓몬94742,에스퍼,불꽃,4,101,127,199,157,0
94743,포켓몬94743,불꽃,,7,129,182,36,29,0
94744,포켓몬94744,불꽃,,7,119,68,187,178,0
94745,포켓몬94745,노말,,6,58,183,225,164,0
94746,포켓몬94746,물,,4,199,29,15,106,0
94747,포켓몬94747,노말,,1,240,31,123,92,0
94748,포켓몬94748,노말,,8,115,41,114,113,0
94749,포켓몬94749,에스퍼,,8,64,158,69,25,0
94750,포켓몬94750,물,,6,35,146,31,61,0
94751,포켓몬94751,독,불꽃,3,101,47,11,42,0
94752,포켓몬94752,불꽃,,6,125,50,46,24,0
94753,포켓몬94753,땅,,5,211,18,120,108,0
94754,포켓몬94754,불꽃,,6,112,108,33,170,0
94755,포켓몬94755,비행,,5,64,124,122,91,0
94756,포켓몬94756,땅,풀,6,179,10,168,171,0
94757,포켓몬94757,노말,,8,158,67,58,76,0
94758,포켓몬94758,물,,7,29,97,115,7,0
94759,포켓몬94759,비행,,8,78,67,102,42,0
94760,포켓몬94760,전기,,3,128,43,100,126,0
94761,포켓몬94761,독,,5,208,20,123,80,0
94762,포켓몬94762,땅,독,9,227,177,101,10,0
94763,포켓몬94763,노말,,6,224,138,42,144,0
94764,포켓몬94764,노말,,3,152,164,151,86,0
94765,포켓몬94765,땅,노말,2,208,169,56,39,0
94766,포켓몬94766,노말,,2,124,92,189,84,0
94767,포켓몬94767,풀,,4,255,28,209,12,0
94768,포켓몬94768,전기,,5,38,55,198,42,0
94769,포켓몬94769,벌레,,9,114,124,93,125,0
94770,포켓몬94770,풀,전기,8,73,137,204,132,0
94771,포켓몬94771,물,,4,179,143,205,150,0
94772,포켓몬94772,땅,불꽃,3,96,110,42,20,0
94773,포켓몬94773,땅,,7,230,44,24,81,0
94774,포켓몬94774,독,벌레,2,131,142,198,89,0
94775,포켓몬94775,벌레,전기,1,148,102,226,96,1
94776,포켓몬94776,물,,6,156,149,223,39,0
94777,포켓몬94777,풀,물,9,174,50,21,37,0
94778,포켓몬94778,풀,,1,157,67,104,99,0
94779,포켓몬94779,노말,독,1,121,34,135,174,0
94780,포켓몬94780,비행,,7,186,45,201,47,0
94781,포켓몬94781,풀,,9,42,102,186,178,0
94782,포켓몬94782,비행,,7,23,19,191,45,0
94783,포켓몬94783,독,,5,180,160,194,45,0
94784,포켓몬94784,에스퍼,벌레,7,25,109,212,86,0
94785,포켓몬94785,불꽃,,7,36,131,100,51,0
94786,포켓몬94786,독,,7,80,5,24,36,0
94787,포켓몬94787,벌레,,6,84,77,174,123,0
94788,포켓몬94788,불꽃,,5,211,60,59,158,0
94789,포켓몬94789,불꽃,,5,233,59,40,112,0
94790,포켓몬94790,풀,,6,127,181,178,6,0
94791,포켓몬94791,땅,풀,7,187,113,8,5,0
94792,포켓몬94792,물,,6,55,94,70,157,0
94793,포켓몬94793,벌레,,1,233,46,206,37,0
94794,포켓몬94794,땅,,9,195,89,138,16,0
94795,포켓몬94795,불꽃,,7,182,135,182,99,0
94796,포켓몬94796,풀,,8,144,87,32,152,0
94797,포켓몬94797,풀,,1,56,157,62,77,0
94798,포켓몬94798,노말,,6,22,190,138,139,0
94799,포켓몬94799,비행,,9,228,167,134,121,1
94800,포켓몬94800,벌레,,5,229,85,165,9,0
94801,포켓몬94801,풀,,6,25,151,33,148,0
94802,포켓몬94802,땅,,8,120,15,65,97,0
94803,포켓몬94803,벌레,,6,197,33,81,27,0
94804,포켓몬94804,전기,,4,148,177,45,82,0
94805,포켓몬94805,비행,,7,168,84,131,61,0
94806,포켓몬94806,비행,,1,228,25,55,32,0
94807,포켓몬94807,벌레,,1,77,70,77,100,0
94808,포켓몬94808,풀,노말,6,122,63,161,6,0
94809,포켓몬94809,비행,땅,1,190,181,186,102,0
94810,포켓몬94810,물,,8,229,91,223,121,0
94811,포켓몬94811,에스퍼,,7,200,131,13,179,0
94812,포켓몬94812,독,벌레,4,69,122,59,107,1
94813,포켓몬94813,물,,1,67,147,138,18,1
94814,포켓몬94814,땅,,9,184,108,163,11,0
94815,포켓몬94815,풀,,5,166,71,218,26,0
94816,포켓몬94816,전기,,6,220,141,151,157,0
94817,포켓몬94817,땅,,2,145,96,178,141,0
94818,포켓몬94818,물,,1,79,37,104,149,0
94819,포켓몬94819,풀,,1,94,102,215,49,0
94820,포켓몬94820,노말,,7,253,175,85,90,0
94821,포켓몬94821,비행,,8,115,81,174,96,0
94822,포켓몬94822,독,,3,31,142,33,9,0
94823,포켓몬94823,물,,8,63,72,170,154,0
94824,포켓몬94824,비행,,2,245,64,202,169,0
94825,포켓몬94825,불꽃,비행,4,250,169,137,136,0
94826,포켓몬94826,비행,벌레,8,82,179,228,41,0
94827,포켓몬94827,땅,,2,247,159,13,80,0
94828,포켓몬94828,풀,,1,210,163,108,67,0
94829,포켓몬94829,노말,,9,172,39,49,125,0
94830,포켓몬94830,불꽃,,5,96,68,107,21,0
94831,포켓몬94831,독,,5,197,151,172,75,1
94832,포켓몬94832,물,,2,100,136,152,134,0
94833,포켓몬94833,벌레,독,4,51,172,86,134,0
94834,포켓몬94834,전기,,7,90,120,181,18,0
94835,포켓몬94835,에스퍼,,7,174,189,205,169,0
94836,포켓몬94836,노말,불꽃,3,92,158,148,43,0
94837,포켓몬94837,풀,,1,78,97,32,154,0
94838,포켓몬94838,땅,,2,173,71,123,124,0
94839,포켓몬94839,노말,독,7,195,133,25,128,0
94840,포켓몬94840,전기,,9,216,36,70,66,0
94841,포켓몬94841,물,,4,25,69,61,66,0
94842,포켓몬94842,불꽃,비행,1,206,133,222,128,0
94843,포켓몬94843,독,,2,211,144,56,150,0
94844,포켓몬94844,불꽃,,3,207,174,72,176,0
94845,포켓몬94845,물,,2,173,75,147,67,0
94846,포켓몬94846,벌레,,4,236,118,95,50,0
94847,포켓몬94847,물,,1,168,40,48,58,0
94848,포켓몬94848,불꽃,,2,60,34,94,8,0
94849,포켓몬94849,비행,,3,171,38,33,176,0
94850,포켓몬94850,전기,,3,61,74,14,22,0
94851,포켓몬94851,물,,4,41,116,157,17,0
94852,포켓몬94852,땅,,8,41,189,69,141,0
94853,포켓몬94853,에스퍼,노말,8,145,69,126,57,0
94854,포켓몬94854,전기,,8,88,103,7,63,0
94855,포켓몬94855,불꽃,,5,218,86,100,121,0
94856,포켓몬94856,땅,,7,206,41,9,35,0
94857,포켓몬94857,에스퍼,,1,88,21,150,40,0
94858,포켓몬94858,땅,,7,251,117,151,85,0
94859,포켓몬94859,풀,,6,155,157,140,66,0
94860,포켓몬94860,불꽃,,5,206,72,5,111,0
94861,포켓몬94861,노말,에스퍼,7,37,40,164,15,0
94862,포켓몬94862,벌레,,3,242,34,136,98,0
94863,포켓몬94863,에스퍼,,7,33,56,160,170,0
94864,포켓몬94864,풀,,5,81,173,139,50,0
94865,포켓몬94865,노말,풀,4,41,13,149,140,0
94866,포켓몬94866,땅,,4,34,87,203,50,0
94867,포켓몬94867,전기,,9,180,21,123,98,0
94868,포켓몬94868,벌레,비행,3,75,69,122,140,0
94869,포켓몬94869,땅,,1,219,100,47,173,0
94870,포켓몬94870,풀,독,3,101,149,48,137,0
94871,포켓몬94871,노말,,1,124,151,204,151,0
94872,포켓몬94872,비행,,6,30,96,71,128,0
94873,포켓몬94873,벌레,,9,118,176,129,46,0
94874,포켓몬94874,땅,,1,126,141,151,101,0
94875,포켓몬94875,벌레,,4,232,141,131,163,0
94876,포켓몬94876,물,풀,1,232,69,211,152,0
94877,포켓몬94877,풀,,5,170,185,182,57,0
94878,포켓몬94878,노말,,3,58,6,38,54,0
94879,포켓몬94879,에스퍼,,2,168,151,162,58,0
94880,포켓몬94880,벌레,독,7,69,84,5,176,0
94881,포켓몬94881,불꽃,전기,9,135,40,170,38,0
94882,포켓몬94882,비행,,2,62,126,93,93,0
94883,포켓몬94883,독,,7,137,110,66,124,0
94884,포켓몬94884,풀,,9,252,134,23,44,0
94885,포켓몬94885,벌레,,3,229,161,202,171,0
94886,포켓몬94886,벌레,,6,98,89,11,125,0
94887,포켓몬94887,노말,,3,95,132,155,83,0
94888,포켓몬94888,풀,,7,148,157,103,60,0
94889,포켓몬94889,풀,물,5,153,7,191,29,0
94890,포켓몬94890,노말,,1,157,78,125,145,0
94891,포켓몬94891,비행,,1,141,123,58,19,0
94892,포켓몬94892,풀,,5,199,81,166,66,0
94893,포켓몬94893,땅,에스퍼,5,174,16,182,121,0
94894,포켓몬94894,땅,,6,83,106,118,40,0
94895,포켓몬94895,에스퍼,,7,30,135,118,164,0
94896,포켓몬94896,비행,전기,8,31,117,134,30,0
94897,포켓몬94897,에스퍼,,2,202,134,18,113,0
94898,포켓몬94898,불꽃,,3,53,189,22,21,0
94899,포켓몬94899,비행,노말,8,30,99,218,68,0
94900,포켓몬94900,노말,,1,131,135,128,170,0
94901,포켓몬94901,불꽃,풀,8,28,11,179,12,0
94902,포켓몬94902,노말,독,9,103,12,23,135,1
94903,포켓몬94903,노말,,8,210,111,228,16,0
94904,포켓몬94904,에스퍼,,2,180,121,34,21,0
94905,포켓몬94905,불꽃,,7,58,157,180,92,0
94906,포켓몬94906,에스퍼,,4,67,28,62,159,0
94907,포켓몬94907,풀,,7,103,71,5,18,0
94908,포켓몬94908,비행,벌레,4,77,23,20,118,0
94909,포켓몬94909,물,비행,3,224,85,197,23,0
94910,포켓몬94910,벌레,,8,218,94,143,33,0
94911,포켓몬94911,독,땅,4,182,146,40,169,0
94912,포켓몬94912,비행,,2,24,117,185,41,0
94913,포켓몬94913,노말,풀,7,232,131,23,23,0
94914,포켓몬94914,불꽃,풀,2,207,22,78,16,0
94915,포켓몬94915,비행,,5,167,168,27,27,0
94916,포켓몬94916,물,,4,221,15,217,162,0
94917,포켓몬94917,땅,,4,150,98,62,99,0
94918,포켓몬94918,독,전기,3,203,167,49,162,0
94919,포켓몬94919,노말,,6,146,68,137,13,0
94920,포켓몬94920,땅,,6,126,133,136,35,0
94921,포켓몬94921,전기,불꽃,1,203,81,167,88,0
94922,포켓몬94922,땅,풀,8,255,68,110,84,0
94923,포켓몬94923,벌레,,2,122,185,38,7,0
94924,포켓몬94924,독,벌레,1,154,159,59,13,0
94925,포켓몬94925,비행,,4,104,34,8,77,0
94926,포켓몬94926,풀,,6,26,133,145,30,0
94927,포켓몬94927,노말,,7,161,121,173,102,0
94928,포켓몬94928,물,,5,193,48,176,171,0
94929,포켓몬94929,불꽃,,2,77,63,216,63,0
94930,포켓몬94930,노말,,4,104,37,174,140,0
94931,포켓몬94931,에스퍼,,2,51,140,161,107,0
94932,포켓몬94932,물,,6,73,46,13,164,0
94933,포켓몬94933,노말,,6,162,95,156,76,0
94934,포켓몬94934,불꽃,노말,5,21,63,109,53,0
94935,포켓몬94935,노말,물,8,103,173,78,120,0
94936,포켓몬94936,전기,,6,27,126,157,107,0
94937,포켓몬94937,물,,8,30,138,85,40,0
94938,포켓몬94938,노말,전기,6,196,85,52,68,0
94939,포켓몬94939,풀,,3,88,84,84,25,0
94940,포켓몬94940,전기,에스퍼,8,95,72,198,48,0
94941,포켓몬94941,에스퍼,,9,233,182,5,70,1
94942,포켓몬94942,풀,독,2,175,174,186,24,0
94943,포켓몬94943,독,,8,204,135,78,51,1
94944,포켓몬94944,벌레,,4,228,40,82,51,0
94945,포켓몬94945,땅,,6,190,151,117,32,0
94946,포켓몬94946,에스퍼,풀,4,41,83,96,72,1
94947,포켓몬94947,불꽃,,5,64,146,98,86,0
94948,포켓몬94948,땅,벌레,1,169,171,24,11,0
94949,포켓몬94949,에스퍼,,1,156,101,138,47,0
94950,포켓몬94950,벌레,,3,135,18,38,151,0
94951,포켓몬94951,땅,에스퍼,3,77,116,209,61,0
94952,포켓몬94952,불꽃,땅,1,174,87,175,12,0
94953,포켓몬94953,전기,노말,9,57,49,10,85,0
94954,포켓몬94954,비행,,4,72,21,145,136,0
94955,포켓몬94955,벌레,,8,134,37,122,112,0
94956,포켓몬94956,물,,3,213,122,224,81,0
94957,포켓몬94957,벌레,,5,108,105,91,180,0
94958,포켓몬94958,땅,,6,61,178,174,173,0
94959,포켓몬94959,비행,,9,92,43,198,59,0
94960,포켓몬94960,비행,,5,170,124,151,162,0
94961,포켓몬94961,풀,불꽃,8,142,175,187,48,0
94962,포켓몬94962,전기,,2,194,169,223,173,0
94963,포켓몬94963,불꽃,독,4,186,127,67,161,0
94964,포켓몬94964,에스퍼,,3,197,63,192,92,0
94965,포켓몬94965,물,,1,68,186,6,165,0
94966,포켓몬94966,물,,1,160,146,95,26,0
94967,포켓몬94967,전기,,6,191,129,7,11,0
94968,포켓몬94968,벌레,,2,218,11,152,159,0
94969,포켓몬94969,에스퍼,물,8,25,51,191,169,0
94970,포켓몬94970,노말,,6,241,84,197,170,0
94971,포켓몬94971,땅,물,1,43,64,62,96,0
94972,포켓몬94972,에스퍼,,3,186,142,78,64,0
94973,포켓몬94973,비행,,8,172,70,137,31,0
94974,포켓몬94974,독,,7,188,133,208,176,0
94975,포켓몬94975,비행,,1,126,54,64,38,0
94976,포켓몬94976,비행,,1,222,100,164,136,0
94977,포켓몬94977,땅,,8,164,149,70,94,0
94978,포켓몬94978,비행,,5,137,159,13,31,0
94979,포켓몬94979,땅,,8,98,178,43,30,0
94980,포켓몬94980,비행,풀,9,107,177,140,114,0
94981,포켓몬94981,전기,,2,89,147,142,39,0
94982,포켓몬94982,풀,전기,5,248,21,131,20,0
94983,포켓몬94983,벌레,,7,224,50,78,145,0
94984,포켓몬94984,전기,벌레,8,232,98,34,161,0
94985,포켓몬94985,물,,5,163,175,25,157,0
94986,포켓몬94986,불꽃,,7,84,10,214,124,0
94987,포켓몬94987,비행,,3,57,138,128,100,0
94988,포켓몬94988,불꽃,,5,218,71,40,61,0
94989,포켓몬94989,땅,,4,109,181,217,33,0
94990,포켓몬94990,풀,독,5,49,90,95,73,0
94991,포켓몬94991,불꽃,,9,136,181,192,69,0
94992,포켓몬94992,노말,,2,149,81,19,20,0
94993,포켓몬94993,독,에스퍼,4,232,131,76,158,0
94994,포켓몬94994,벌레,불꽃,8,176,13,111,162,0
94995,포켓몬94995,독,,1,175,67,76,25,0
94996,포켓몬94996,독,,3,203,110,156,168,0
94997,포켓몬94997,불꽃,,6,234,109,216,94,0
94998,포켓몬94998,벌레,,1,214,159,63,94,0
94999,포켓몬94999,에스퍼,풀,8,43,41,119,180,0
95000,포켓몬95000,물,땅,6,248,116,46,120,0
95001,포켓몬95001,땅,,8,43,96,206,150,0
95002,포켓몬95002,독,,3,33,184,183,30,0
95003,포켓몬95003,물,불꽃,1,248,90,146,155,0
95004,포켓몬95004,불꽃,,7,179,91,221,132,0
95005,포켓몬95005,독,,5,54,109,183,14,0
95006,포켓몬95006,풀,불꽃,5,65,55,138,66,0
95007,포켓몬95007,독,,8,133,132,76,17,0
95008,포켓몬95008,노말,땅,1,26,138,213,93,0
95009,포켓몬95009,에스퍼,,4,218,169,31,142,0
95010,포켓몬95010,전기,노말,6,161,7,94,180,0
95011,포켓몬95011,벌레,,7,35,146,21,164,0
95012,포켓몬95012,벌레,독,4,26,14,195,152,0
95013,포켓몬95013,비행,,9,112,100,163,140,0
95014,포켓몬95014,땅,불꽃,9,25,74,91,72,0
95015,포켓몬95015,풀,불꽃,7,243,161,156,69,0
95016,포켓몬95016,불꽃,,4,182,153,113,127,0
95017,포켓몬95017,불꽃,독,4,22,181,78,33,0
95018,포켓몬95018,땅,,1,190,152,112,124,0
95019,포켓몬95019,독,,5,202,36,143,164,0
95020,포켓몬95020,땅,,5,244,112,162,83,0
95021,포켓몬95021,불꽃,,8,179,33,212,142,0
95022,포켓몬95022,에스퍼,,9,107,190,6,116,0
95023,포켓몬95023,독,,4,164,146,53,63,0
95024,포켓몬95024,불꽃,,7,241,19,58,95,0
95025,포켓몬95025,노말,,9,94,111,148,115,0
95026,포켓몬95026,풀,,9,168,128,53,113,0
95027,포켓몬95027,비행,,7,188,103,37,127,0
95028,포켓몬95028,에스퍼,비행,5,84,140,80,85,0
95029,포켓몬95029,땅,풀,7,60,165,46,43,0
95030,포켓몬95030,에스퍼,,1,195,22,212,150,0
95031,포켓몬95031,벌레,,4,112,156,59,77,0
95032,포켓몬95032,땅,,7,115,76,19,54,0
95033,포켓몬95033,비행,노말,4,39,160,89,55,0
95034,포켓몬95034,물,,7,214,52,164,44,0
95035,포켓몬95035,전기,,9,199,53,104,111,0
95036,포켓몬95036,물,전기,6,153,87,210,45,0
95037,포켓몬95037,불꽃,,1,22,127,147,164,0
95038,포켓몬95038,비행,에스퍼,7,234,20,105,55,0
95039,포켓몬95039,독,,5,23,15,138,66,0
95040,포켓몬95040,땅,,5,24,134,24,47,0
95041,포켓몬95041,에스퍼,,7,61,113,11,133,0
95042,포켓몬95042,노말,물,2,125,158,29,38,0
95043,포켓몬95043,물,,8,146,133,141,123,0
95044,포켓몬95044,물,,1,147,117,185,50,0
95045,포켓몬95045,불꽃,,5,129,140,183,120,0
95046,포켓몬95046,땅,,9,66,72,39,139,0
95047,포켓몬95047,물,,8,255,100,140,61,0
95048,포켓몬95048,전기,,4,107,71,95,67,0
95049,포켓몬95049,풀,,8,20,184,107,64,0
95050,포켓몬95050,땅,,5,205,15,123,60,0
95051,포켓몬95051,풀,비행,8,77,102,83,30,0
95052,포켓몬95052,비행,,7,129,68,151,160,0
95053,포켓몬95053,물,,1,30,150,113,163,0
95054,포켓몬95054,불꽃,에스퍼,4,192,129,88,160,1
95055,포켓몬95055,독,,4,168,61,161,180,0
95056,포켓몬95056,땅,,7,228,9,63,90,0
95057,포켓몬95057,노말,,4,198,41,113,99,0
95058,포켓몬95058,비행,에스퍼,8,26,75,171,25,0
95059,포켓몬95059,에스퍼,,4,188,66,78,128,0
95060,포켓몬95060,벌레,,4,122,46,19,178,0
95061,포켓몬95061,전기,,7,159,119,181,144,0
95062,포켓몬95062,전기,,8,114,50,123,99,1
95063,포켓몬95063,노말,,9,203,36,222,45,0
95064,포켓몬95064,비행,,8,213,34,164,68,0
95065,포켓몬95065,불꽃,,2,252,176,71,7,0
95066,포켓몬95066,벌레,,9,66,166,6,154,0
95067,포켓몬95067,불꽃,,4,156,78,19,119,0
95068,포켓몬95068,에스퍼,,4,61,19,138,171,0
95069,포켓몬95069,노말,,1,212,52,72,148,0
95070,포켓몬95070,불꽃,,6,24,171,177,76,0
95071,포켓몬95071,전기,,4,75,147,225,106,0
95072,포켓몬95072,독,전기,2,167,57,217,173,0
95073,포켓몬95073,에스퍼,,7,219,151,205,165,0
95074,포켓몬95074,비행,땅,5,127,72,182,150,0
95075,포켓몬95075,물,,3,157,41,68,7,0
95076,포켓몬95076,풀,,1,51,112,107,81,0
95077,포켓몬95077,전기,,9,196,171,126,106,0
95078,포켓몬95078,독,,1,197,47,217,60,0
95079,포켓몬95079,벌레,,2,164,103,102,180,0
95080,포켓몬95080,비행,,5,184,129,42,153,0
95081,포켓몬95081,벌레,노말,3,215,87,54,179,0
95082,포켓몬95082,에스퍼,,2,157,63,199,23,0
95083,포켓몬95083,풀,,6,58,176,98,33,0
95084,포켓몬95084,풀,노말,1,171,128,108,60,0
95085,포켓몬95085,노말,,1,248,121,168,153,0
95086,포켓몬95086,불꽃,전기,1,230,113,109,112,0
95087,포켓몬95087,에스퍼,,9,82,138,22,62,0
95088,포켓몬95088,독,,7,235,74,187,84,0
95089,포켓몬95089,물,비행,5,164,120,82,36,0
95090,포켓몬95090,전기,,6,27,80,197,99,0
95091,포켓몬95091,노말,,2,141,121,10,43,0
95092,포켓몬95092,노말,,3,138,125,68,114,0
95093,포켓몬95093,독,,6,251,114,58,25,0
95094,포켓몬95094,물,,9,93,46,133,172,0
95095,포켓몬95095,노말,에스퍼,2,23,162,80,57,0
95096,포켓몬95096,비행,전기,8,98,88,197,19,0
95097,포켓몬95097,비행,에스퍼,9,36,32,177,142,0
95098,포켓몬95098,비행,,4,174,176,141,99,0
95099,포켓몬95099,에스퍼,벌레,2,90,122,52,73,0
95100,포켓몬95100,물,,1,83,63,62,17,0
95101,포켓몬95101,노말,,9,226,94,158,68,0
95102,포켓몬95102,불꽃,풀,3,229,169,114,159,0
95103,포켓몬95103,에스퍼,,8,64,122,215,162,0
95104,포켓몬95104,벌레,땅,3,50,107,38,161,0
95105,포켓몬95105,풀,,2,116,32,121,121,0
95106,포켓몬95106,땅,벌레,6,152,190,142,62,0
95107,포켓몬95107,풀,,8,154,50,201,30,0
95108,포켓몬95108,불꽃,,1,88,60,68,18,0
95109,포켓몬95109,땅,,7,178,75,91,123,0
95110,포켓몬95110,비행,,8,192,167,94,53,0
95111,포켓몬95111,벌레,,8,48,159,192,171,0
95112,포켓몬95112,비행,풀,9,128,148,40,179,0
95113,포켓몬95113,독,,7,103,105,212,45,0
95114,포켓몬95114,전기,독,1,87,152,82,90,0
95115,포켓몬95115,불꽃,,4,241,154,63,122,0
95116,포켓몬95116,노말,,5,88,131,105,105,0
95117,포켓몬95117,전기,비행,8,137,28,179,163,0
95118,포켓몬95118,노말,,7,191,50,110,77,0
95119,포켓몬95119,독,,8,154,125,222,18,0
95120,포켓몬95120,독,,8,157,118,88,174,0
95121,포켓몬95121,에스퍼,노말,6,95,139,46,139,0
95122,포켓몬95122,비행,풀,5,50,10,25,9,0
95123,포켓몬95123,땅,,8,230,125,206,148,0
95124,포켓몬95124,벌레,,3,87,27,36,62,0
95125,포켓몬95125,벌레,독,2,90,18,40,77,0
95126,포켓몬95126,노말,,2,157,165,126,164,1
95127,포켓몬95127,땅,,1,189,51,72,11,0
95128,포켓몬95128,물,,6,207,134,152,35,0
95129,포켓몬95129,불꽃,,3,253,148,179,97,0
95130,포켓몬95130,에스퍼,,2,184,10,33,73,0
95131,포켓몬95131,풀,,7,224,34,12,122,0
95132,포켓몬95132,풀,비행,3,235,118,200,39,0
95133,포켓몬95133,벌레,,3,236,167,193,71,0
95134,포켓몬95134,불꽃,독,8,60,160,204,155,0
95135,포켓몬95135,독,,4,119,5,40,154,0
95136,포켓몬95136,독,풀,3,252,99,49,88,0
95137,포켓몬95137,에스퍼,,3,140,6,66,137,0
95138,포켓몬95138,전기,,4,58,19,138,17,0
95139,포켓몬95139,독,,7,243,57,77,22,0
95140,포켓몬95140,비행,,4,200,97,132,44,0
95141,포켓몬95141,비행,,2,173,153,186,144,0
95142,포켓몬95142,벌레,불꽃,4,116,183,214,20,0
95143,포켓몬95143,물,,7,210,59,139,83,0
95144,포켓몬95144,독,,6,167,87,115,33,0
95145,포켓몬95145,에스퍼,,5,209,30,221,84,0
95146,포켓몬95146,에스퍼,,9,66,116,80,70,0
95147,포켓몬95147,풀,,4,166,164,25,121,0
95148,포켓몬95148,불꽃,,8,186,35,200,172,0
95149,포켓몬95149,비행,,6,230,90,26,119,0
95150,포켓몬95150,에스퍼,,9,21,135,9,132,0
95151,포켓몬95151,비행,,3,120,138,223,133,0
95152,포켓몬95152,땅,,6,149,174,66,98,0
95153,포켓몬95153,전기,,2,244,41,149,51,0
95154,포켓몬95154,물,,5,69,179,199,126,0
95155,포켓몬95155,불꽃,,4,149,152,135,123,0
95156,포켓몬95156,비행,,4,97,10,68,15,0
95157,포켓몬95157,물,전기,9,145,149,167,59,0
95158,포켓몬95158,독,,4,34,89,94,126,0
95159,포켓몬95159,노말,,8,23,18,54,72,0
95160,포켓몬95160,땅,,1,174,153,133,38,0
