date,region,product,amount,qty,memo
2025-11-21,제주,상품_08,3248286,81,
2025-10-16,충청,상품_16,3671565,12,정상
2026-05-15,인천,상품_11,806981,30,정상
2026-05-29,제주,상품_04,3843385,22,신규고객
2025-12-22,강원,상품_10,4635199,17,
2026-01-27,인천,상품_03,1519005,25,배송주의
2026-06-22,경기,상품_20,3030785,12,
2026-02-09,제주,상품_09,1668012,46,신규고객
2025-10-01,충청,상품_08,3882989,20,할인적용
2025-11-12,경기,상품_06,1361367,17,
2026-07-20,인천,상품_11,4019352,75,정상
2026-08-03,강원,상품_01,1750770,54,
2026-02-01,충청,상품_12,3095070,94,정상
2026-08-08,경기,상품_03,553732,7,
2026-02-08,인천,상품_19,4246192,44,
2026-03-10,충청,상품_06,4537487,97,
2025-12-08,경기,상품_06,2305893,63,
2026-04-28,서울,상품_16,1776573,59,할인적용
2025-12-08,충청,상품_15,2752965,27,재구매
2026-02-11,서울,상품_07,880377,96,
2026-07-17,충청,상품_14,2996188,69,
2025-12-27,경기,상품_10,2080912,39,대량주문
2026-07-24,경기,상품_14,1357501,25,
2025-10-25,충청,상품_11,4863775,71,
2026-04-07,제주,상품_08,4605783,38,배송주의
2025-11-19,경상,상품_08,3732048,19,할인적용
2025-12-17,제주,상품_02,473636,98,할인적용
2025-10-08,제주,상품_02,2231122,96,
2025-10-16,경기,상품_20,2651137,35,
2026-02-26,충청,상품_12,4912428,100,할인적용
2025-12-16,충청,상품_08,309568,82,
2025-09-24,서울,상품_04,4164836,61,재구매
2026-07-26,제주,상품_11,4278153,91,배송주의
2026-01-22,인천,상품_19,2560776,98,
2025-11-05,서울,상품_01,702884,18,대량주문
2025-11-05,전라,상품_11,267268,93,신규고객
2026-08-22,서울,상품_18,573776,47,
2026-09-01,경상,상품_07,4021726,6,대량주문
2026-08-20,충청,상품_14,304015,81,
2025-10-26,전라,상품_03,651370,33,재구매
2026-04-27,경기,상품_03,577148,15,
2026-05-12,인천,상품_16,2715362,19,신규고객
2026-01-12,서울,상품_15,3460600,35,정상
2025-10-11,인천,상품_14,3953055,11,배송주의
2026-07-10,강원,상품_08,3236506,100,
2026-03-03,서울,상품_17,4138108,25,신규고객
2026-04-05,서울,상품_16,3931411,71,배송주의
2025-12-03,전라,상품_20,154772,89,정상
2026-02-24,제주,상품_20,632816,71,할인적용
2026-06-18,서울,상품_14,1817157,27,
2026-01-18,인천,상품_09,1090417,44,신규고객
2026-02-12,인천,상품_11,4550269,55,
2026-03-15,경기,상품_07,631689,22,할인적용
2025-11-24,전라,상품_10,1495002,38,
2025-11-07,인천,상품_16,4904401,81,
2026-08-01,서울,상품_11,4835168,58,신규고객
2025-12-26,제주,상품_15,507080,76,재구매
2025-09-29,경기,상품_09,1711799,100,
2026-08-19,서울,상품_06,3471126,40,신규고객
2026-03-20,충청,상품_12,2629812,35,
2026-06-21,강원,상품_07,1987606,16,
2026-05-03,인천,상품_13,4790673,38,
2026-05-30,서울,상품_02,4908114,92,배송주의
2026-05-10,제주,상품_19,547659,40,배송주의
2026-02-19,경상,상품_14,3013348,47,
2026-07-04,전라,상품_04,209418,82,
2026-03-18,전라,상품_06,4960761,72,배송주의
2026-08-14,경기,상품_01,3589955,41,정상
2026-03-15,전라,상품_17,4352248,32,
2025-10-12,서울,상품_16,2410547,72,
2026-01-04,전라,상품_15,2047877,47,
2026-02-02,인천,상품_19,1657670,17,
2025-12-24,제주,상품_03,4699782,92,
2026-03-30,인천,상품_15,2100579,93,정상
2026-04-05,경상,상품_15,229065,47,배송주의
2026-07-14,인천,상품_11,389269,21,정상
2025-12-30,강원,상품_07,4068851,63,대량주문
2025-11-21,강원,상품_19,3166917,18,재구매
2025-09-17,서울,상품_01,4239058,45,
2025-12-10,경기,상품_01,4750016,15,
2026-08-08,강원,상품_19,2491677,70,할인적용
2026-05-24,제주,상품_08,3336236,93,재구매
2026-06-14,경기,상품_16,3959103,79,재구매
2025-12-08,경상,상품_04,146416,68,신규고객
2026-02-13,경기,상품_02,2055027,37,
2025-12-20,강원,상품_20,316631,15,신규고객
2026-08-24,제주,상품_05,4757612,2,
2026-04-27,인천,상품_03,2690138,43,할인적용
2026-07-22,서울,상품_01,114035,5,재구매
2026-06-02,서울,상품_05,4778872,97,대량주문
2025-12-11,제주,상품_16,2959854,66,
2026-08-27,인천,상품_02,1156269,8,
2025-10-24,경상,상품_10,4314350,71,할인적용
2025-12-28,서울,상품_20,1034723,97,배송주의
2026-01-21,인천,상품_10,4988662,61,
2026-08-03,충청,상품_04,3976634,16,
2026-05-01,경기,상품_05,4798483,3,
2026-01-27,전라,상품_19,1719310,81,
2026-08-06,충청,상품_16,4134327,97,
2026-07-07,제주,상품_19,134909,45,대량주문
2026-07-04,경기,상품_01,4842759,99,정상
2025-10-14,경상,상품_16,3275387,97,재구매
2026-01-01,강원,상품_03,1761106,42,
2026-07-02,경기,상품_20,4596910,25,정상
2026-07-09,전라,상품_11,3224670,18,배송주의
2026-05-11,서울,상품_18,2175754,80,
2025-11-13,서울,상품_10,2406013,65,
2025-09-17,전라,상품_02,424320,15,정상
2025-10-25,강원,상품_06,648309,76,
2025-10-11,서울,상품_03,3056585,5,재구매
2025-09-18,서울,상품_05,2916886,68,재구매
2026-04-25,경상,상품_14,1154213,7,재구매
2025-12-10,강원,상품_08,2467822,20,할인적용
2026-01-06,전라,상품_07,183754,35,대량주문
2026-05-07,제주,상품_04,3011180,19,신규고객
2026-02-18,경기,상품_09,2741780,98,정상
2026-03-09,서울,상품_04,763614,14,
2026-02-10,인천,상품_03,4776994,41,
2026-04-19,충청,상품_19,2280521,73,정상
2026-08-27,서울,상품_11,4283608,44,배송주의
2026-05-07,경상,상품_18,4285666,60,신규고객
2026-03-21,충청,상품_14,4877378,94,정상
2026-03-15,경기,상품_16,1229488,60,
2026-01-26,충청,상품_20,542681,87,배송주의
2026-01-20,전라,상품_09,3991718,1,배송주의
2026-08-15,서울,상품_20,3347074,53,배송주의
2026-06-17,제주,상품_01,1211854,5,
2026-07-17,강원,상품_02,3183515,57,정상
2026-02-19,경상,상품_06,1136952,57,
2025-12-04,인천,상품_13,2340596,78,대량주문
2025-10-25,충청,상품_17,1488103,18,신규고객
2026-01-09,인천,상품_13,439439,25,할인적용
2026-01-05,충청,상품_09,3798258,13,
2025-10-05,강원,상품_14,571466,55,
2025-11-30,서울,상품_04,2688203,26,배송주의
2026-03-27,서울,상품_05,2777966,98,할인적용
2026-01-29,서울,상품_01,890756,16,
2026-01-17,경기,상품_02,2730651,24,배송주의
2025-10-28,경기,상품_01,3638512,29,배송주의
2025-11-15,제주,상품_11,4318598,63,
2026-06-13,충청,상품_07,830330,52,할인적용
2026-04-13,서울,상품_03,3580205,11,재구매
2026-04-11,전라,상품_17,4176210,8,정상
2025-12-19,서울,상품_19,2397272,24,정상
2026-01-03,전라,상품_15,1878079,4,
2026-07-05,경기,상품_19,2572426,91,재구매
2026-03-17,경상,상품_10,3598334,73,대량주문
2025-12-09,충청,상품_11,1120944,61,
2025-10-27,전라,상품_16,1258709,55,재구매
2025-12-23,서울,상품_01,2425877,87,신규고객
2026-06-07,전라,상품_07,3244778,89,배송주의
2025-09-23,서울,상품_06,1394557,60,재구매
2026-01-04,전라,상품_19,487264,98,신규고객
2025-11-15,인천,상품_02,462432,87,대량주문
2026-03-29,제주,상품_10,2085617,91,
2026-05-26,제주,상품_04,570932,6,
2025-11-24,제주,상품_08,18760,42,신규고객
2026-06-03,제주,상품_16,3950314,56,
2026-05-07,서울,상품_04,1890287,31,배송주의
2025-11-06,인천,상품_11,3366463,41,할인적용
2025-12-09,충청,상품_17,1238970,31,
2026-05-07,충청,상품_20,1724489,31,재구매
2026-01-24,충청,상품_10,3815421,60,
2025-12-02,서울,상품_15,2430917,95,
2025-11-07,경상,상품_14,197772,54,정상
2026-08-09,제주,상품_07,1262677,42,재구매
2025-12-31,전라,상품_07,2241683,94,대량주문
2026-01-28,충청,상품_19,3613838,97,할인적용
2026-08-29,경상,상품_14,4395793,61,
2025-12-03,제주,상품_13,2884412,4,할인적용
2026-01-09,서울,상품_15,1887444,64,배송주의
2026-06-21,서울,상품_06,1751270,18,배송주의
2025-09-24,경상,상품_04,4624995,90,재구매
2025-10-05,강원,상품_07,3920148,6,배송주의
2025-12-11,전라,상품_19,3352194,33,
2026-01-27,강원,상품_01,2871907,1,재구매
2026-09-12,충청,상품_06,2811664,1,대량주문
2026-01-04,제주,상품_02,1416783,69,대량주문
2026-01-07,인천,상품_04,2811590,2,
2025-09-24,서울,상품_17,1783535,24,할인적용
2026-03-04,인천,상품_07,27026,70,
2026-02-06,전라,상품_08,410125,85,대량주문
2026-06-18,경기,상품_08,1489380,62,
2026-05-23,인천,상품_17,199418,16,
2026-02-08,강원,상품_11,4178688,77,대량주문
2025-11-07,경기,상품_20,1649108,82,배송주의
2026-05-03,경상,상품_15,1746623,41,대량주문
2026-06-10,충청,상품_04,4815043,27,신규고객
2026-06-19,서울,상품_20,1443151,73,대량주문
2026-07-23,강원,상품_04,4207559,93,신규고객
2026-08-15,인천,상품_16,4847772,31,신규고객
2026-04-12,제주,상품_06,238065,8,할인적용
2025-11-25,제주,상품_18,535456,1,대량주문
2026-09-02,인천,상품_07,3773433,81,정상
2026-07-10,제주,상품_11,4828877,81,
2026-01-13,제주,상품_02,4835463,56,정상
2026-05-13,경기,상품_05,399365,89,정상
2026-02-26,서울,상품_08,3665986,39,신규고객
2026-08-18,경상,상품_20,3667046,12,신규고객
2026-04-13,경상,상품_10,2550321,42,대량주문
2026-07-09,전라,상품_08,832195,76,
2025-12-22,강원,상품_07,3082891,51,
2026-02-13,충청,상품_19,4610194,86,
2025-12-27,전라,상품_10,3178709,15,재구매
2025-11-01,인천,상품_16,4830497,41,정상
2026-05-11,전라,상품_03,2960683,58,재구매
2025-12-24,서울,상품_07,4529853,48,배송주의
2026-06-15,제주,상품_11,2159651,93,할인적용
2025-12-27,인천,상품_03,2578230,58,정상
2025-10-29,제주,상품_16,4869991,55,재구매
2025-11-13,인천,상품_09,4249143,51,
2026-01-07,강원,상품_16,2444758,11,
2026-05-04,인천,상품_14,908127,97,
2026-09-14,경기,상품_17,4240204,100,신규고객
2026-02-03,경기,상품_16,3746551,9,
2026-05-15,서울,상품_14,326646,80,재구매
2026-06-11,서울,상품_09,3380090,59,신규고객
2026-01-06,제주,상품_18,2559955,92,재구매
2026-07-06,서울,상품_05,598922,88,
2026-02-10,강원,상품_06,3452348,24,신규고객
2025-11-02,전라,상품_06,3204905,81,재구매
2025-09-25,인천,상품_01,4251254,25,
2025-10-18,인천,상품_08,2044503,42,할인적용
2025-09-20,서울,상품_18,4030151,88,재구매
2025-09-28,경상,상품_07,749352,52,정상
2025-10-11,인천,상품_08,2956545,14,할인적용
2026-06-13,경상,상품_05,1261530,53,
2026-04-20,인천,상품_09,2044532,82,
2025-12-25,경상,상품_08,662992,76,대량주문
2026-08-09,강원,상품_16,215138,58,신규고객
2026-05-09,충청,상품_01,4655952,28,재구매
2025-11-23,인천,상품_02,302325,53,
2025-10-24,인천,상품_15,2145862,65,배송주의
2026-03-24,충청,상품_01,2357787,11,배송주의
2026-05-08,전라,상품_11,3776397,96,배송주의
2026-05-24,인천,상품_10,3324057,30,정상
2026-08-13,전라,상품_10,4479416,86,배송주의
2026-04-26,전라,상품_19,3391592,11,
2025-11-24,경기,상품_16,4892991,71,
2026-08-04,경상,상품_19,3168022,6,
2026-09-13,경상,상품_08,4435996,70,신규고객
2026-03-29,제주,상품_07,1159975,58,
2026-05-16,강원,상품_13,341810,55,재구매
2025-10-10,경기,상품_20,348046,7,배송주의
2026-05-08,서울,상품_03,2700311,90,
2026-09-10,강원,상품_01,3227178,72,
2026-02-27,경기,상품_03,4019782,10,신규고객
2026-03-25,강원,상품_11,1342357,27,
2025-10-16,전라,상품_06,3991440,2,재구매
2026-03-06,제주,상품_17,2546288,47,
2025-11-05,경기,상품_18,3630282,82,정상
2026-07-05,경상,상품_20,4212162,21,
2026-06-20,충청,상품_02,910037,16,배송주의
2026-04-18,충청,상품_14,1337949,19,
2025-10-28,전라,상품_19,2791329,59,정상
2025-10-05,서울,상품_06,3710904,56,할인적용
2026-08-27,전라,상품_14,4210961,34,
2026-07-21,서울,상품_07,337774,67,배송주의
2026-03-11,제주,상품_17,906793,11,
2026-07-26,제주,상품_19,807725,60,
2026-05-12,서울,상품_12,3645233,57,배송주의
2026-06-09,충청,상품_20,577747,54,재구매
2026-06-21,경기,상품_17,2953723,23,
2026-08-10,충청,상품_06,4134960,93,
2025-11-10,제주,상품_13,3878717,93,
2026-03-29,전라,상품_03,1362826,13,배송주의
2026-05-21,전라,상품_10,1404099,32,
2026-06-05,서울,상품_20,3687354,5,
2026-05-24,인천,상품_04,3940634,73,
2025-12-21,강원,상품_15,4015193,15,
2026-01-29,인천,상품_16,1802758,91,정상
2026-08-05,인천,상품_17,2104777,72,배송주의
2025-11-29,경기,상품_02,1521102,64,
2026-01-12,전라,상품_18,1135162,29,재구매
2026-03-14,인천,상품_05,3561371,59,배송주의
2026-02-14,경기,상품_13,1755885,20,
2026-02-15,전라,상품_04,509485,80,
2026-04-05,강원,상품_07,3257918,17,
2026-07-18,충청,상품_05,3923393,48,할인적용
2026-01-21,충청,상품_14,4350814,47,
2026-08-22,서울,상품_09,4255100,98,
2026-02-20,충청,상품_03,2897830,49,
2026-06-01,전라,상품_03,4262694,90,
2025-10-03,전라,상품_14,3176920,75,할인적용
2026-01-15,서울,상품_12,1348958,65,
2026-06-07,경기,상품_07,3454486,93,
2026-06-13,서울,상품_14,3120429,58,
2026-04-22,경기,상품_18,2313425,30,대량주문
2026-01-06,전라,상품_20,737681,10,배송주의
2026-09-02,강원,상품_03,788113,72,신규고객
2026-07-09,제주,상품_10,1683886,16,
2025-10-26,제주,상품_13,4619163,56,대량주문
2026-05-02,강원,상품_03,1589388,85,대량주문
2026-02-11,경기,상품_20,4029919,60,
2026-01-21,제주,상품_08,1761023,93,신규고객
2026-06-17,인천,상품_10,2556018,75,
2025-10-30,강원,상품_08,3114933,99,신규고객
2025-12-05,인천,상품_10,3016354,43,배송주의
2026-07-29,강원,상품_11,3706842,86,대량주문
2026-02-24,충청,상품_02,3041593,78,
2025-10-10,인천,상품_06,2229617,63,신규고객
2026-06-21,제주,상품_06,872589,99,
2026-03-20,강원,상품_15,3315756,75,대량주문
2026-02-19,강원,상품_09,403535,61,
2026-03-25,강원,상품_03,2657890,90,
2025-11-06,강원,상품_01,1558791,8,배송주의
2026-01-14,경상,상품_09,2820709,10,신규고객
2026-09-04,경상,상품_14,3367001,92,
2026-03-27,충청,상품_10,139458,92,재구매
2025-09-30,경상,상품_09,1523062,58,대량주문
2025-10-26,경기,상품_16,1825500,20,
2026-09-06,충청,상품_06,4259819,7,
2026-02-25,충청,상품_05,3429024,31,배송주의
2026-04-02,충청,상품_02,2337617,27,정상
2026-04-09,충청,상품_11,3055122,2,대량주문
2026-08-03,서울,상품_01,3169762,42,
2026-07-14,경상,상품_18,4594764,65,
2025-12-22,강원,상품_20,3772469,44,
2026-03-24,강원,상품_05,4718328,73,
2025-11-26,서울,상품_19,1364598,18,정상
2025-12-25,경상,상품_12,658206,34,재구매
2025-12-30,인천,상품_06,4647753,95,대량주문
2026-03-18,경기,상품_01,3312654,47,
2026-05-30,강원,상품_02,4763670,65,
2026-02-10,충청,상품_05,3699418,26,신규고객
2025-12-29,제주,상품_01,3728108,62,할인적용
2025-12-22,강원,상품_07,2389441,74,
2025-10-08,강원,상품_04,3505566,63,신규고객
2026-06-18,경기,상품_02,921541,90,정상
2026-04-07,경상,상품_15,1041004,68,
2026-05-12,강원,상품_17,159878,5,할인적용
2026-07-19,서울,상품_08,3701863,92,할인적용
2026-06-23,서울,상품_02,373972,98,정상
2026-09-11,경기,상품_10,4829401,76,
2025-12-01,강원,상품_02,2060482,61,
2026-06-12,인천,상품_03,1193396,22,배송주의
2026-08-26,경기,상품_08,3333529,66,정상
2026-07-27,경기,상품_05,2678499,89,
2026-04-15,제주,상품_08,4990841,23,신규고객
2026-07-26,충청,상품_04,2098478,87,재구매
2026-07-25,충청,상품_11,843090,85,할인적용
2025-11-07,충청,상품_01,3568583,67,재구매
2026-02-17,인천,상품_02,1003986,41,할인적용
2026-03-27,서울,상품_17,3022089,44,
2026-09-14,경기,상품_19,4795731,20,대량주문
2026-06-26,서울,상품_03,197024,14,정상
2025-12-05,서울,상품_15,3911377,80,정상
2026-05-14,강원,상품_07,1535942,65,
2025-11-11,강원,상품_20,1478549,49,신규고객
2026-06-04,인천,상품_06,2945772,94,신규고객
2026-06-08,경기,상품_15,3108893,18,
2026-01-11,경상,상품_11,1730190,18,배송주의
2026-03-20,인천,상품_02,1331328,78,
2026-08-13,강원,상품_11,2630923,32,신규고객
2025-12-06,경기,상품_18,4601683,5,
2025-12-18,서울,상품_19,2880257,59,정상
2026-07-11,충청,상품_17,3449591,90,배송주의
2026-05-16,제주,상품_17,2273109,99,
2026-03-18,강원,상품_08,1547840,83,
2025-09-30,충청,상품_16,956325,99,재구매
2025-10-04,인천,상품_07,2893225,56,
2026-07-19,인천,상품_15,2042835,100,
2025-10-30,경상,상품_10,79108,28,할인적용
2026-01-20,충청,상품_07,4364694,60,할인적용
2026-09-03,전라,상품_04,71238,24,할인적용
2025-10-10,경기,상품_11,3155428,97,배송주의
2025-10-22,전라,상품_03,3145638,42,
2025-10-16,경상,상품_11,4272421,78,
2025-12-21,전라,상품_10,3098801,84,정상
2025-10-31,제주,상품_19,4767236,77,
2026-05-25,제주,상품_19,83042,88,
2025-12-15,충청,상품_12,1364137,1,대량주문
2025-10-06,충청,상품_01,4090947,51,배송주의
2026-08-29,경기,상품_03,4090898,56,
2026-07-15,인천,상품_02,3524997,73,배송주의
2026-07-31,경상,상품_13,771376,41,정상
2026-01-08,경기,상품_16,4664319,20,정상
2026-02-22,서울,상품_04,1342400,24,대량주문
2026-02-04,서울,상품_04,117879,70,
2026-07-14,인천,상품_08,3390875,24,
2026-03-19,서울,상품_11,4172610,35,
2026-04-04,강원,상품_18,1084436,23,할인적용
2026-08-28,서울,상품_07,3976750,54,
2025-11-08,강원,상품_19,4927360,72,배송주의
2026-01-20,강원,상품_07,977497,47,신규고객
2026-08-09,경기,상품_04,1817314,22,정상
2026-08-12,충청,상품_03,3215268,58,재구매
2025-12-05,강원,상품_11,3521068,83,
2026-07-31,경기,상품_10,3955794,94,
2026-06-11,강원,상품_04,3398763,28,
2026-02-22,강원,상품_14,2158191,94,신규고객
2025-09-30,서울,상품_11,3552923,76,대량주문
2025-09-28,강원,상품_11,4782374,12,
2025-11-01,전라,상품_08,1115326,60,
2026-09-03,제주,상품_20,4607216,8,
2025-09-29,제주,상품_01,4791829,68,할인적용
2026-04-05,인천,상품_16,2345152,22,재구매
2026-07-08,제주,상품_17,314679,16,
2025-09-18,경상,상품_05,1184564,95,대량주문
2026-07-26,충청,상품_14,2522912,92,
2026-03-02,경기,상품_17,909097,54,
2025-10-31,제주,상품_08,443903,75,
2026-05-09,제주,상품_05,3138748,16,정상
2026-05-22,전라,상품_08,4050854,79,
2026-06-13,전라,상품_02,4604743,46,재구매
2025-11-19,서울,상품_16,1974743,73,재구매
2026-01-27,충청,상품_05,2667996,44,
2026-09-01,전라,상품_03,4324352,99,
2025-09-22,경상,상품_06,419813,15,
2026-04-20,제주,상품_04,3802338,58,대량주문
2026-09-06,경기,상품_18,1317038,49,
2025-09-29,제주,상품_17,196742,68,재구매
2026-05-12,충청,상품_03,2789965,31,신규고객
2025-12-14,강원,상품_03,3507062,100,신규고객
2026-05-09,강원,상품_14,4845690,60,신규고객
2026-05-01,제주,상품_08,1256198,73,
2026-04-25,서울,상품_10,2221278,63,재구매
2025-11-03,경기,상품_06,3421817,1,
2025-11-02,제주,상품_02,1380045,39,할인적용
2026-02-03,제주,상품_15,999573,46,배송주의
2026-01-01,인천,상품_17,568253,90,
2026-06-02,전라,상품_13,946856,39,
2026-01-07,전라,상품_03,4458028,30,재구매
2026-07-19,서울,상품_14,2187281,35,대량주문
2026-02-16,인천,상품_19,716653,36,할인적용
2025-11-05,충청,상품_12,1015526,94,
2026-02-24,제주,상품_18,3678407,71,
2026-02-28,충청,상품_07,2510053,63,할인적용
2026-04-20,충청,상품_15,1344391,84,재구매
2026-04-02,강원,상품_10,2382759,18,
2025-12-11,전라,상품_02,2977235,69,신규고객
2026-06-10,경상,상품_15,3362635,4,정상
2026-06-19,경상,상품_07,1636954,71,
2026-07-08,서울,상품_04,2446733,39,
2026-01-02,경기,상품_12,2254977,50,재구매
2026-02-10,경상,상품_16,2833899,69,대량주문
2025-12-07,경상,상품_13,1468047,81,배송주의
2025-10-11,인천,상품_20,1035076,55,
2025-12-14,전라,상품_07,2742319,11,배송주의
2026-06-03,강원,상품_14,903865,33,할인적용
2026-05-18,충청,상품_01,1271069,18,
2026-03-06,인천,상품_08,913711,100,재구매
2026-02-25,제주,상품_20,3315408,27,신규고객
2025-11-10,충청,상품_04,3624068,24,대량주문
2026-09-09,서울,상품_01,3225527,50,재구매
2026-01-31,경기,상품_11,4319820,11,대량주문
2025-09-27,서울,상품_12,640974,37,배송주의
2025-12-24,제주,상품_13,1579640,22,정상
2026-03-26,서울,상품_07,2250818,82,
2026-08-24,제주,상품_16,4933377,45,정상
2026-03-20,인천,상품_18,4649859,78,
2025-10-20,서울,상품_15,237405,79,배송주의
2025-09-22,서울,상품_08,203665,67,정상
2025-12-11,인천,상품_06,4905523,100,
2026-05-23,경상,상품_11,3160068,13,신규고객
2025-09-28,충청,상품_05,4394044,74,재구매
2026-02-28,경기,상품_14,786632,74,정상
2026-04-18,제주,상품_15,2364538,23,신규고객
2025-11-10,충청,상품_20,1809188,44,배송주의
2026-05-14,경상,상품_12,3173033,1,신규고객
2026-05-16,서울,상품_18,2863959,43,할인적용
2026-01-30,강원,상품_17,566582,16,
2025-11-11,제주,상품_15,879814,50,재구매
2026-03-12,강원,상품_15,1279970,98,
2026-01-22,경기,상품_19,432561,5,
2026-03-30,강원,상품_16,4329030,46,재구매
2026-03-04,전라,상품_13,4526896,59,정상
2025-12-17,인천,상품_14,4371681,34,
2025-11-06,충청,상품_13,986691,55,
2026-07-26,경상,상품_19,2607457,95,
2026-01-28,강원,상품_05,4722901,36,재구매
2026-08-08,경상,상품_09,4649588,53,신규고객
2026-01-11,경기,상품_02,4550600,22,재구매
2025-10-24,전라,상품_02,1202303,50,
2026-07-21,경기,상품_09,967268,29,
2026-05-21,제주,상품_13,2959938,27,할인적용
2026-09-12,인천,상품_18,2190155,96,정상
2026-08-25,경상,상품_10,3834531,3,
2026-04-03,전라,상품_02,788931,41,대량주문
2026-08-11,강원,상품_14,4556822,34,신규고객
2026-05-30,서울,상품_01,2088676,65,
2026-08-31,경상,상품_15,4210086,11,
2026-08-24,경상,상품_17,4745369,72,
2026-03-02,충청,상품_20,925257,76,
2025-10-03,경상,상품_20,1719524,15,
2025-12-17,서울,상품_09,2413063,4,신규고객
2026-07-15,강원,상품_03,3485991,97,배송주의
2026-06-04,인천,상품_18,4887503,70,신규고객
2026-05-13,충청,상품_12,2157767,85,
2025-09-30,인천,상품_01,4517187,2,대량주문
2026-06-17,충청,상품_06,304410,35,
2026-04-05,경상,상품_09,4714160,46,할인적용
2025-09-28,전라,상품_14,1077364,55,
2026-01-31,충청,상품_12,2517669,100,
2026-04-11,인천,상품_15,1128265,25,정상
2026-07-10,강원,상품_01,408524,65,
2025-11-09,강원,상품_04,3597042,58,대량주문
2026-06-26,강원,상품_12,82236,86,배송주의
2026-04-03,경기,상품_13,2645129,8,
2026-02-23,경상,상품_08,2468736,11,대량주문
2025-12-17,전라,상품_03,2977165,89,재구매
2026-03-28,제주,상품_15,4554880,68,재구매
2026-03-13,인천,상품_01,3688227,52,대량주문
2026-01-04,서울,상품_19,2760916,6,
2026-05-30,인천,상품_03,2225468,99,
2026-04-27,서울,상품_20,1958902,37,대량주문
2026-02-13,제주,상품_14,4331871,16,
2026-04-15,강원,상품_04,1995353,44,재구매
2026-05-21,강원,상품_13,2169666,72,
2026-05-26,강원,상품_16,1817278,75,
2025-12-15,강원,상품_20,2813697,35,
2026-03-03,전라,상품_05,1250517,51,대량주문
2026-06-19,경기,상품_09,1500031,2,배송주의
2026-05-09,제주,상품_16,4438350,59,배송주의
2026-06-26,제주,상품_08,1617204,69,정상
2025-11-18,충청,상품_14,1628512,9,배송주의
2026-02-10,충청,상품_17,1206346,81,대량주문
2026-07-28,제주,상품_08,2866774,95,
2026-07-01,강원,상품_17,4395739,80,
2025-09-25,인천,상품_04,3619354,29,
2026-04-17,전라,상품_02,4425634,84,신규고객
2026-06-03,전라,상품_13,1761623,27,신규고객
2026-06-08,제주,상품_11,2674580,15,대량주문
2026-01-20,충청,상품_08,4660078,9,
2025-10-08,제주,상품_11,793676,85,
2025-12-23,제주,상품_02,3750518,38,신규고객
2026-06-27,경상,상품_18,2991468,94,
2026-08-10,경기,상품_14,1778290,77,정상
2026-08-24,충청,상품_19,2801429,81,
2026-06-20,서울,상품_01,639696,45,대량주문
2026-05-13,경기,상품_05,4693466,45,배송주의
2025-10-28,제주,상품_06,4692095,97,
2025-09-17,서울,상품_15,3988455,54,할인적용
2026-09-12,인천,상품_15,2285462,91,배송주의
2026-02-23,인천,상품_03,2557386,29,
2025-10-29,충청,상품_12,1840007,39,
2026-03-14,제주,상품_03,4909407,52,정상
2026-06-28,인천,상품_20,877070,39,대량주문
2026-09-09,서울,상품_18,1958923,52,
2026-03-21,강원,상품_06,2676569,85,
2026-05-17,경기,상품_03,55840,95,
2025-12-05,강원,상품_12,2997162,92,신규고객
2025-12-10,강원,상품_12,715840,91,배송주의
2025-11-27,강원,상품_06,4898357,98,
2026-07-30,경기,상품_15,1489208,41,
2025-09-17,강원,상품_01,4725204,51,
2026-03-03,충청,상품_07,2272413,63,배송주의
2026-03-24,서울,상품_13,3610685,55,정상
2025-10-23,경상,상품_01,2134760,16,
2025-09-16,서울,상품_12,2415223,27,
2026-03-22,강원,상품_04,2208082,88,신규고객
2026-04-19,서울,상품_05,1356933,37,재구매
2026-02-25,전라,상품_18,1193288,11,정상
2025-10-26,전라,상품_10,4394752,18,정상
2025-10-06,인천,상품_10,1135345,87,정상
2026-02-10,충청,상품_04,398849,86,
2026-05-19,인천,상품_17,2185534,96,신규고객
2026-06-14,인천,상품_16,3861540,89,
2026-02-18,강원,상품_19,2240387,99,
2026-08-12,전라,상품_17,1242933,37,
2025-12-02,경기,상품_05,2003892,19,
2026-06-10,경기,상품_19,2970386,69,정상
2026-05-10,강원,상품_07,1153839,5,대량주문
2026-01-20,충청,상품_18,2494142,56,
2026-06-08,강원,상품_17,2637551,47,
2025-11-06,서울,상품_03,1153769,98,정상
2025-12-20,서울,상품_01,3448913,84,재구매
2026-06-01,경기,상품_12,3301093,39,재구매
2025-10-16,제주,상품_07,3278355,71,
2026-09-03,강원,상품_08,2679416,31,재구매
2026-04-18,경기,상품_14,277633,11,정상
2025-10-09,인천,상품_08,4348866,28,배송주의
2026-08-27,충청,상품_15,162520,51,대량주문
2026-08-16,경기,상품_11,2563839,36,
2026-07-29,전라,상품_13,2269821,52,재구매
2026-02-25,경기,상품_09,2277913,73,대량주문
2026-04-15,인천,상품_20,2486699,9,
2026-04-06,경기,상품_17,2939849,29,대량주문
2026-02-20,충청,상품_18,2751240,76,
2026-02-22,강원,상품_07,215148,50,대량주문
2026-04-11,충청,상품_12,3872985,25,할인적용
2026-04-23,서울,상품_12,2567162,56,
2025-09-26,인천,상품_06,2199324,60,정상
2026-04-17,강원,상품_20,4541547,93,
2026-03-31,서울,상품_14,1103656,38,정상
2026-07-15,경기,상품_09,871398,54,
2026-07-27,충청,상품_05,755830,13,
